Season,TeamID,Team,E/W,Conference Finalist,G,W,L,W/L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Attendance,"(0, 0)","(0, 1)","(0, 2)","(1, 0)","(1, 1)","(1, 2)","(2, 0)","(2, 1)","(2, 2)","(0, 0, 0)","(0, 0, 1)","(0, 0, 2)","(0, 1, 0)","(0, 1, 1)","(0, 1, 2)","(0, 2, 0)","(0, 2, 1)","(0, 2, 2)","(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(1, 1, 0)","(1, 1, 1)","(1, 1, 2)","(1, 2, 0)","(1, 2, 1)","(1, 2, 2)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 1, 0)","(2, 1, 1)","(2, 1, 2)","(2, 2, 0)","(2, 2, 1)","(2, 2, 2)",Standings_Bucket,Standings_Bucket_Next
2000,15,Vancouver Grizzlies,1,0,82,22,60,0.36666666700000006,242.1,35.3,78.5,0.449,4.0,11.0,0.361,31.3,67.6,0.46299999999999997,19.4,25.1,0.774,12.3,28.3,40.6,20.7,7.4,4.2,16.8,22.9,93.9,25.3,25,57,-5.62,0.52,-5.1,102.3,108.5,91.0,0.32,0.139,0.524,0.474,15.8,30.1,0.247,0.474,15.8,70.6,0.247,569864,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2001,15,Vancouver Grizzlies,1,0,82,23,59,0.38983050799999996,241.2,35.0,79.7,0.439,4.0,11.5,0.34299999999999997,31.0,68.2,0.455,17.8,23.1,0.77,10.9,29.6,40.5,23.2,7.1,4.4,15.7,21.1,91.7,26.2,25,57,-5.73,0.79,-4.94,99.6,105.8,91.7,0.289,0.145,0.51,0.46399999999999997,14.9,26.1,0.223,0.46399999999999997,14.9,69.8,0.223,563218,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2002,15,Memphis Grizzlies,1,0,82,23,59,0.38983050799999996,241.2,34.8,79.7,0.436,4.1,13.4,0.307,30.7,66.3,0.462,16.3,23.0,0.708,12.0,29.4,41.4,21.8,7.9,6.0,16.4,19.2,89.9,25.5,20,62,-7.44,0.7,-6.74,98.2,106.3,91.1,0.28800000000000003,0.168,0.501,0.462,15.4,27.8,0.204,0.462,15.4,68.0,0.204,591030,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2003,15,Memphis Grizzlies,1,0,82,28,54,0.518518519,243.0,37.2,82.2,0.452,5.7,15.6,0.365,31.5,66.6,0.473,17.4,23.6,0.7390000000000001,11.5,30.1,41.6,23.1,7.9,6.1,15.4,20.5,97.5,24.9,32,50,-3.23,0.63,-2.6,103.9,107.3,92.7,0.287,0.19,0.526,0.48700000000000004,14.2,27.0,0.212,0.48700000000000004,14.2,68.7,0.212,611322,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
2004,15,Memphis Grizzlies,1,0,82,50,32,1.5625,242.4,36.1,81.2,0.445,5.5,16.0,0.34,30.7,65.2,0.47100000000000003,19.0,26.1,0.727,12.8,29.0,41.8,23.4,9.7,6.9,15.0,23.2,96.7,26.0,48,34,2.44,0.52,2.95,104.8,102.2,91.4,0.322,0.19699999999999998,0.522,0.479,13.9,29.5,0.23399999999999999,0.479,13.9,68.4,0.23399999999999999,622723,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2005,15,Memphis Grizzlies,1,0,82,45,37,1.2162162159999999,240.3,34.2,76.5,0.447,6.5,18.1,0.35700000000000004,27.7,58.4,0.475,18.6,24.7,0.754,10.8,28.1,39.0,20.9,8.5,5.8,14.6,23.3,93.4,26.3,48,34,2.29,0.34,2.64,105.5,102.9,88.5,0.32299999999999995,0.237,0.535,0.489,14.3,27.1,0.243,0.489,14.3,69.9,0.243,691362,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2006,15,Memphis Grizzlies,1,0,82,49,33,1.484848485,242.1,33.5,74.7,0.44799999999999995,7.2,19.2,0.374,26.3,55.5,0.474,18.0,25.3,0.711,10.2,29.0,39.2,19.3,7.3,5.4,13.8,21.4,92.2,28.1,52,30,3.7,0.05,3.74,105.9,101.6,86.3,0.33899999999999997,0.258,0.537,0.496,13.9,25.8,0.24100000000000002,0.496,13.9,72.0,0.24100000000000002,647533,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2007,15,Memphis Grizzlies,1,0,82,22,60,0.36666666700000006,243.7,36.6,78.6,0.465,6.1,16.6,0.36700000000000005,30.5,62.0,0.491,22.4,29.4,0.7609999999999999,10.6,29.0,39.5,20.5,6.9,5.0,16.4,22.3,101.6,26.2,27,55,-5.15,0.71,-4.44,106.9,112.3,93.6,0.374,0.21100000000000002,0.555,0.504,15.2,25.9,0.285,0.504,15.2,71.1,0.285,600836,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
2008,15,Memphis Grizzlies,1,0,82,22,60,0.36666666700000006,241.5,37.3,82.2,0.45399999999999996,7.6,21.7,0.349,29.8,60.5,0.49200000000000005,18.5,25.6,0.723,10.3,31.3,41.6,19.2,6.1,4.7,15.3,19.4,100.7,24.5,25,57,-6.21,0.45,-5.76,105.0,111.4,95.3,0.311,0.264,0.539,0.5,14.0,23.8,0.225,0.5,14.0,73.4,0.225,523578,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2009,15,Memphis Grizzlies,1,0,82,24,58,0.413793103,241.5,34.9,77.0,0.45399999999999996,4.9,13.5,0.36,30.1,63.5,0.474,19.1,25.3,0.7559999999999999,10.3,28.5,38.8,17.4,7.5,4.7,15.3,21.7,93.9,23.3,26,56,-5.46,0.24,-5.23,103.5,109.5,90.1,0.32899999999999996,0.175,0.5329999999999999,0.486,14.8,25.8,0.249,0.486,14.8,73.5,0.249,519895,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2010,15,Memphis Grizzlies,1,0,82,40,42,0.9523809520000001,242.7,39.3,83.8,0.469,4.2,12.4,0.337,35.1,71.4,0.49200000000000005,19.7,26.9,0.733,13.0,30.4,43.5,18.8,7.9,4.9,15.2,20.2,102.5,24.1,37,45,-1.51,0.13,-1.39,108.3,109.9,93.6,0.32,0.14800000000000002,0.536,0.494,13.7,31.3,0.235,0.494,13.7,73.3,0.235,552914,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
2011,15,Memphis Grizzlies,1,0,82,46,36,1.277777778,242.4,39.0,82.9,0.47100000000000003,3.8,11.3,0.33399999999999996,35.3,71.6,0.49200000000000005,18.1,24.2,0.75,11.8,29.2,41.0,20.6,9.4,5.4,14.0,20.8,99.9,25.2,48,34,2.34,0.2,2.55,107.6,105.1,91.9,0.29100000000000004,0.136,0.534,0.493,13.0,28.9,0.218,0.493,13.0,72.5,0.218,600687,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2012,15,Memphis Grizzlies,1,0,66,41,25,1.64,241.5,36.7,82.2,0.447,4.2,12.9,0.326,32.5,69.3,0.47,17.3,22.8,0.759,12.6,29.5,42.0,19.5,9.6,5.2,14.5,19.9,95.0,25.6,38,28,2.02,0.42,2.43,104.0,101.8,90.8,0.27699999999999997,0.157,0.515,0.473,13.6,29.8,0.21100000000000002,0.473,13.6,72.7,0.21100000000000002,518446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,15,Memphis Grizzlies,1,0,82,56,26,2.153846154,241.5,36.1,81.5,0.444,4.7,13.5,0.345,31.5,68.0,0.46299999999999997,16.5,21.3,0.773,12.9,29.8,42.7,20.9,8.6,5.3,14.0,20.2,93.4,27.0,54,28,4.15,0.18,4.32,104.9,100.3,88.4,0.261,0.166,0.514,0.47200000000000003,13.3,31.0,0.20199999999999999,0.47200000000000003,13.3,74.3,0.20199999999999999,681613,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2014,15,Memphis Grizzlies,1,0,82,50,32,1.5625,241.5,38.1,82.0,0.46399999999999997,4.9,14.0,0.353,33.1,68.0,0.48700000000000004,15.1,20.3,0.741,11.6,30.8,42.4,21.9,7.7,4.6,13.7,19.1,96.1,28.5,46,36,1.57,0.61,2.18,106.3,104.6,89.9,0.248,0.171,0.529,0.494,13.1,28.3,0.184,0.494,13.1,75.7,0.184,685458,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2015,15,Memphis Grizzlies,1,0,82,55,27,2.0370370369999997,242.7,37.8,82.5,0.45799999999999996,5.2,15.2,0.33899999999999997,32.6,67.3,0.485,17.6,22.8,0.773,10.4,32.1,42.6,21.7,8.5,4.2,13.3,19.1,98.3,29.6,50,32,3.24,0.38,3.62,105.7,102.2,92.0,0.276,0.184,0.531,0.489,12.6,24.7,0.214,0.489,12.6,75.3,0.214,710502,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2016,15,Memphis Grizzlies,1,0,82,42,40,1.05,241.8,36.8,83.6,0.44,6.1,18.5,0.331,30.7,65.1,0.47100000000000003,19.3,24.7,0.7829999999999999,11.2,30.5,41.6,20.7,8.8,4.3,13.3,21.7,99.1,30.5,35,47,-2.24,0.11,-2.14,105.4,107.8,93.3,0.295,0.222,0.524,0.47700000000000004,12.3,25.3,0.231,0.47700000000000004,12.3,75.1,0.231,701894,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2017,15,Memphis Grizzlies,1,0,82,43,39,1.102564103,242.7,36.4,83.6,0.435,9.4,26.5,0.354,27.0,57.1,0.473,18.3,23.4,0.784,10.8,32.0,42.8,21.3,8.0,4.2,12.9,22.4,100.5,29.5,42,40,0.49,0.47,0.96,107.7,107.1,92.3,0.28,0.316,0.535,0.491,12.1,24.8,0.21899999999999997,0.491,12.1,77.5,0.21899999999999997,677314,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1989,16,Miami Heat,1,0,82,15,67,0.223880597,242.1,39.3,86.8,0.45299999999999996,1.2,3.6,0.326,38.1,83.1,0.45799999999999996,18.0,25.6,0.7020000000000001,16.0,27.0,42.9,23.9,9.1,5.0,21.1,25.9,97.8,25.2,15,67,-11.23,0.1,-11.13,97.8,109.0,99.1,0.29600000000000004,0.042,0.498,0.45899999999999996,17.7,35.6,0.20800000000000002,0.45899999999999996,17.7,65.0,0.20800000000000002,612754,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1990,18,Minnesota Timberwolves,1,0,82,22,60,0.36666666700000006,242.1,37.4,83.9,0.446,0.9,3.6,0.248,36.5,80.3,0.455,19.5,26.1,0.747,14.6,25.0,39.6,22.5,9.6,4.2,14.6,23.2,95.2,26.2,29,53,-4.23,0.63,-3.6,103.6,108.2,91.1,0.311,0.043,0.499,0.451,13.3,34.0,0.23199999999999998,0.451,13.3,66.2,0.23199999999999998,1072572,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1991,18,Minnesota Timberwolves,1,0,82,29,53,0.5471698110000001,242.7,40.5,82.7,0.49,2.1,6.2,0.33899999999999997,38.4,76.5,0.502,20.5,27.1,0.757,13.3,29.0,42.4,26.1,6.2,6.2,15.1,20.6,103.5,26.2,30,52,-3.93,0.18,-3.75,106.7,110.9,92.3,0.28600000000000003,0.052000000000000005,0.499,0.456,11.5,34.9,0.21,0.456,11.5,65.9,0.21,779530,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1992,18,Minnesota Timberwolves,1,0,82,15,67,0.223880597,241.5,41.0,89.5,0.45799999999999996,1.5,4.8,0.32,39.5,84.7,0.466,16.8,22.6,0.743,14.2,26.4,40.7,24.7,7.5,6.4,14.1,22.8,100.5,26.4,23,59,-7.05,0.2,-6.85,105.0,112.4,95.1,0.253,0.054000000000000006,0.505,0.467,12.4,31.5,0.188,0.467,12.4,62.3,0.188,769035,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1993,18,Minnesota Timberwolves,1,0,82,19,63,0.301587302,242.1,37.1,79.6,0.466,2.0,6.9,0.292,35.1,72.7,0.483,21.9,27.4,0.7979999999999999,11.5,26.9,38.3,24.4,7.9,5.5,17.3,24.7,98.1,25.8,21,61,-7.78,0.16,-7.62,103.6,111.8,93.8,0.344,0.087,0.535,0.479,15.9,28.7,0.275,0.479,15.9,66.3,0.275,754593,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1994,18,Minnesota Timberwolves,1,0,82,20,62,0.322580645,240.6,36.4,79.7,0.457,2.2,6.8,0.32899999999999996,34.2,72.9,0.469,21.7,28.1,0.772,12.1,28.6,40.6,24.0,7.3,5.4,18.0,24.6,96.7,26.2,23,59,-6.93,0.38,-6.55,101.9,109.2,94.7,0.35200000000000004,0.085,0.525,0.47100000000000003,16.4,30.1,0.272,0.47100000000000003,16.4,68.0,0.272,733419,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1995,18,Minnesota Timberwolves,1,0,82,21,61,0.344262295,241.2,34.0,75.8,0.449,3.9,12.4,0.313,30.2,63.5,0.475,22.2,28.7,0.775,10.8,25.5,36.3,21.7,7.4,4.9,17.1,25.3,94.2,25.4,18,64,-9.0,0.78,-8.22,102.6,112.4,91.4,0.379,0.163,0.532,0.475,16.2,27.7,0.293,0.475,16.2,64.1,0.293,603518,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1996,18,Minnesota Timberwolves,1,0,82,26,56,0.46428571399999996,241.2,36.3,79.0,0.45899999999999996,3.4,10.5,0.326,32.9,68.6,0.479,21.9,28.2,0.777,12.0,27.7,39.7,22.8,7.9,5.9,17.4,24.3,97.9,26.4,26,56,-5.35,0.22,-5.14,104.1,109.8,93.5,0.35700000000000004,0.132,0.535,0.48,16.0,29.8,0.27699999999999997,0.48,16.0,68.7,0.27699999999999997,585669,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
1997,18,Minnesota Timberwolves,1,0,82,40,42,0.9523809520000001,241.2,35.8,78.5,0.456,4.5,13.3,0.33899999999999997,31.3,65.2,0.48,20.0,26.6,0.7509999999999999,11.7,28.1,39.7,22.9,7.5,6.8,15.2,22.2,96.1,26.3,37,45,-1.48,-0.35,-1.82,105.5,107.1,90.7,0.33899999999999997,0.17,0.5329999999999999,0.485,14.4,28.8,0.254,0.485,14.4,68.3,0.254,697727,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1998,18,Minnesota Timberwolves,1,0,82,45,37,1.2162162159999999,243.0,38.5,83.5,0.461,3.7,10.6,0.34700000000000003,34.8,72.8,0.478,20.4,27.5,0.743,13.0,29.6,42.6,25.2,7.8,5.2,13.9,23.0,101.1,26.4,43,39,0.71,-0.54,0.17,107.8,107.1,92.6,0.32899999999999996,0.128,0.529,0.483,12.7,30.6,0.244,0.483,12.7,68.5,0.244,738590,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1999,18,Minnesota Timberwolves,1,0,50,25,25,1.0,240.5,36.8,86.5,0.425,2.4,8.2,0.298,34.3,78.3,0.43799999999999994,17.0,22.9,0.743,15.1,27.8,42.9,24.4,8.5,5.4,12.8,23.7,92.9,27.2,26,24,0.38,-0.55,-0.17,101.9,101.5,91.0,0.264,0.095,0.48100000000000004,0.439,11.7,32.5,0.196,0.439,11.7,70.2,0.196,427974,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2000,18,Minnesota Timberwolves,1,0,82,50,32,1.5625,242.7,39.3,84.3,0.467,3.0,8.7,0.34600000000000003,36.3,75.5,0.48100000000000004,16.8,21.6,0.78,12.4,30.1,42.5,26.9,7.6,5.4,13.9,23.3,98.5,26.6,48,34,2.52,0.14,2.67,106.1,103.4,91.8,0.256,0.10400000000000001,0.525,0.485,12.9,29.4,0.2,0.485,12.9,73.0,0.2,690012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2001,18,Minnesota Timberwolves,1,0,82,47,35,1.342857143,241.8,38.4,83.8,0.45799999999999996,3.9,11.0,0.35700000000000004,34.5,72.8,0.473,16.6,21.2,0.785,12.2,30.1,42.3,25.4,8.3,5.6,13.9,23.2,97.3,27.4,45,37,1.35,0.46,1.81,105.2,103.7,91.8,0.253,0.131,0.523,0.48200000000000004,13.0,28.6,0.19899999999999998,0.48200000000000004,13.0,71.9,0.19899999999999998,717371,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2002,18,Minnesota Timberwolves,1,0,82,50,32,1.5625,241.5,38.7,84.0,0.461,4.8,12.8,0.37799999999999995,33.9,71.2,0.47600000000000003,17.1,21.4,0.7979999999999999,12.9,31.2,44.2,24.3,6.4,5.2,13.4,21.2,99.3,26.7,51,31,3.38,0.2,3.58,109.0,105.3,90.5,0.255,0.152,0.532,0.49,12.5,31.3,0.203,0.49,12.5,73.7,0.203,731673,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2003,18,Minnesota Timberwolves,1,0,82,51,31,1.64516129,241.5,38.7,83.0,0.466,3.6,9.8,0.368,35.1,73.2,0.479,17.1,22.3,0.77,11.7,31.9,43.6,25.2,6.7,5.3,13.7,20.8,98.1,28.2,47,35,2.07,0.39,2.46,106.1,103.8,91.9,0.268,0.11800000000000001,0.528,0.488,12.9,28.2,0.20600000000000002,0.488,12.9,72.9,0.20600000000000002,643684,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2004,18,Minnesota Timberwolves,1,1,82,58,24,2.416666667,240.9,37.0,80.1,0.462,4.0,10.9,0.363,33.0,69.2,0.47700000000000004,16.6,21.3,0.7809999999999999,10.7,32.3,42.9,23.0,6.8,5.6,12.7,21.1,94.5,29.7,57,25,5.49,0.37,5.86,105.9,99.7,89.0,0.265,0.13699999999999998,0.528,0.486,12.4,26.7,0.207,0.486,12.4,72.5,0.207,723071,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2005,18,Minnesota Timberwolves,1,0,82,44,38,1.1578947370000001,240.9,37.1,80.8,0.45899999999999996,4.8,14.0,0.345,32.3,66.9,0.483,17.7,22.2,0.7959999999999999,11.5,31.5,43.0,23.4,5.6,5.5,13.2,21.6,96.8,29.0,45,37,1.45,0.28,1.73,108.2,106.6,89.1,0.275,0.17300000000000001,0.534,0.489,12.7,28.6,0.21899999999999997,0.489,12.7,71.4,0.21899999999999997,704438,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2006,18,Minnesota Timberwolves,1,0,82,33,49,0.673469388,242.1,35.2,77.3,0.456,3.8,11.5,0.32899999999999996,31.4,65.8,0.478,17.5,23.1,0.758,9.9,29.5,39.4,20.9,6.8,5.7,14.5,23.0,91.7,26.7,35,47,-1.88,0.13,-1.75,102.4,104.5,88.8,0.299,0.149,0.524,0.48,14.2,25.2,0.226,0.48,14.2,71.3,0.226,662167,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2007,18,Minnesota Timberwolves,1,0,82,32,50,0.64,244.0,36.5,79.3,0.461,4.7,13.3,0.353,31.9,66.0,0.483,18.3,23.1,0.792,10.0,30.2,40.2,22.5,6.5,4.0,15.6,21.4,96.1,27.7,30,52,-3.67,0.51,-3.16,103.9,107.9,91.0,0.29100000000000004,0.16699999999999998,0.537,0.49,14.8,25.1,0.231,0.49,14.8,72.1,0.231,655947,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2008,18,Minnesota Timberwolves,1,0,82,22,60,0.36666666700000006,240.6,37.5,83.1,0.451,5.4,15.4,0.35,32.1,67.8,0.474,15.2,20.6,0.736,11.8,29.6,41.4,19.9,7.5,3.7,14.5,23.0,95.6,24.6,23,59,-6.78,0.52,-6.26,103.8,111.2,91.9,0.248,0.185,0.518,0.484,13.6,27.5,0.183,0.484,13.6,73.6,0.183,593537,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2009,18,Minnesota Timberwolves,1,0,82,24,58,0.413793103,241.5,36.4,82.5,0.441,6.6,18.8,0.353,29.8,63.7,0.467,18.3,23.9,0.769,11.9,29.8,41.7,20.4,6.2,3.9,14.2,21.8,97.8,25.4,27,55,-4.91,0.18,-4.74,106.1,111.4,91.6,0.289,0.22699999999999998,0.526,0.48100000000000004,13.3,27.7,0.222,0.48100000000000004,13.3,75.0,0.222,595013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2010,18,Minnesota Timberwolves,1,0,82,15,67,0.223880597,241.2,37.9,84.4,0.449,4.9,14.4,0.341,33.0,70.0,0.47100000000000003,17.5,23.5,0.746,11.7,31.2,42.9,19.8,7.3,3.7,16.3,20.7,98.2,24.1,17,65,-9.6,0.54,-9.06,101.7,111.6,96.1,0.278,0.171,0.518,0.478,14.6,26.7,0.207,0.478,14.6,73.6,0.207,619170,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2011,18,Minnesota Timberwolves,1,0,82,17,65,0.26153846199999997,241.2,37.7,85.5,0.441,7.2,19.1,0.376,30.5,66.5,0.45899999999999996,18.5,24.1,0.768,13.2,31.2,44.4,20.1,7.2,5.1,17.0,22.3,101.1,23.8,24,58,-6.63,0.67,-5.97,104.2,111.1,96.5,0.282,0.223,0.526,0.483,15.1,29.6,0.217,0.483,15.1,73.7,0.217,624960,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2012,18,Minnesota Timberwolves,1,0,66,26,40,0.65,241.5,35.7,82.3,0.433,7.2,21.6,0.332,28.5,60.8,0.469,19.4,25.2,0.7709999999999999,12.1,31.7,43.7,19.5,6.6,4.4,15.2,18.4,97.9,24.4,28,38,-2.2,0.37,-1.83,104.3,106.6,93.3,0.306,0.262,0.524,0.47700000000000004,14.0,27.5,0.23600000000000002,0.47700000000000004,14.0,73.0,0.23600000000000002,577197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2013,18,Minnesota Timberwolves,1,0,82,31,51,0.607843137,240.6,35.9,81.7,0.439,5.5,18.0,0.305,30.4,63.7,0.47700000000000004,18.5,24.9,0.742,11.9,30.2,42.0,22.4,8.5,4.7,14.8,18.4,95.7,26.4,34,48,-2.37,0.54,-1.83,102.9,105.4,92.8,0.305,0.22,0.516,0.473,13.8,27.4,0.226,0.473,13.8,74.0,0.226,669956,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2014,18,Minnesota Timberwolves,1,0,82,40,42,0.9523809520000001,242.1,38.9,87.5,0.444,7.3,21.4,0.341,31.6,66.1,0.478,21.8,28.1,0.778,12.5,32.2,44.7,23.9,8.8,3.6,13.9,18.3,106.9,26.3,48,34,2.67,0.43,3.1,108.9,106.2,97.3,0.321,0.245,0.535,0.486,12.2,27.4,0.249,0.486,12.2,74.4,0.249,597157,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2015,18,Minnesota Timberwolves,1,0,82,16,66,0.24242424199999998,241.5,36.4,83.2,0.43799999999999994,5.0,14.9,0.332,31.5,68.3,0.461,20.0,25.7,0.7759999999999999,11.6,29.3,40.9,21.6,8.1,4.0,15.0,19.2,97.8,24.4,19,63,-8.79,0.79,-8.0,102.9,112.2,94.4,0.309,0.179,0.517,0.46799999999999997,13.7,26.6,0.24,0.46799999999999997,13.7,71.6,0.24,595652,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2016,18,Minnesota Timberwolves,1,0,82,29,53,0.5471698110000001,242.4,37.7,81.3,0.46399999999999997,5.5,16.4,0.33799999999999997,32.2,64.9,0.496,21.4,27.0,0.792,10.0,31.5,41.6,23.4,8.0,4.6,15.0,20.7,102.4,24.6,31,51,-3.54,0.15,-3.38,106.5,110.1,95.2,0.332,0.20199999999999999,0.5489999999999999,0.498,13.9,24.3,0.263,0.498,13.9,74.7,0.263,581178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
