Season,TeamID,Team,E/W,Conference Finalist,G,W,L,W/L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Standings_Bucket
2002,31,League Average,,,82,,,,241.7,36.2,81.3,0.445,5.2,14.7,0.354,31.0,66.5,0.465,17.9,23.8,0.752,12.2,30.2,42.4,21.9,7.8,5.2,14.5,21.2,95.5,27.4,41,41,0.0,0.0,0.0,104.5,104.5,90.7,0.293,0.18100000000000002,0.52,0.47700000000000004,13.6,28.9,0.221,0.47700000000000004,13.6,71.1,0.221,,695899,
2001,31,League Average,,,82,,,,242.0,35.7,80.6,0.44299999999999995,4.8,13.7,0.354,30.8,66.9,0.461,18.6,24.9,0.748,12.0,30.5,42.5,21.8,7.8,5.3,15.0,22.3,94.8,27.8,41,41,0.0,0.0,0.0,103.0,103.0,91.3,0.309,0.17,0.518,0.473,14.1,28.2,0.231,0.473,14.1,71.8,0.231,,687864,
2000,31,League Average,,,82,,,,241.5,36.8,82.1,0.449,4.8,13.7,0.353,32.0,68.4,0.46799999999999997,19.0,25.3,0.75,12.4,30.5,42.9,22.3,7.9,5.2,15.5,23.3,97.5,27.8,41,41,0.0,0.0,0.0,104.1,104.1,93.1,0.308,0.16699999999999998,0.523,0.478,14.2,28.9,0.231,0.478,14.2,71.1,0.231,,691469,
1999,31,League Average,,,50,,,,241.8,34.2,78.2,0.43700000000000006,4.5,13.2,0.33899999999999997,29.7,65.0,0.457,18.8,25.8,0.728,12.6,29.1,41.7,20.7,8.4,5.0,15.3,22.2,91.6,27.8,25,25,0.0,0.0,0.0,102.2,102.2,88.9,0.33,0.168,0.511,0.466,14.6,30.2,0.24,0.466,14.6,69.8,0.24,,417929,
1998,31,League Average,,,82,,,,241.9,35.9,79.7,0.45,4.4,12.7,0.34600000000000003,31.5,67.0,0.47,19.4,26.3,0.737,13.1,28.5,41.5,22.0,8.4,5.1,15.5,22.4,95.6,27.6,41,41,0.0,0.0,0.0,105.0,105.0,90.3,0.33,0.159,0.524,0.478,14.5,31.4,0.243,0.478,14.5,68.6,0.243,,685130,
1997,31,League Average,,,82,,,,241.9,36.1,79.3,0.455,6.0,16.8,0.36,30.0,62.5,0.48,18.7,25.3,0.738,12.7,28.4,41.1,22.0,8.2,4.9,15.7,22.1,96.9,27.6,41,41,0.0,0.0,0.0,106.7,106.7,90.1,0.32,0.212,0.536,0.493,14.8,30.8,0.23600000000000002,0.493,14.8,69.2,0.23600000000000002,,685905,
1996,31,League Average,,,82,,,,241.6,37.0,80.2,0.462,5.9,16.0,0.36700000000000005,31.2,64.1,0.486,19.5,26.4,0.74,12.6,28.6,41.3,22.7,8.0,5.1,15.8,23.0,99.5,27.6,41,41,0.0,0.0,0.0,107.6,107.6,91.8,0.32899999999999996,0.2,0.542,0.499,14.7,30.6,0.243,0.499,14.7,69.4,0.243,,703139,
1995,31,League Average,,,82,,,,241.9,38.0,81.5,0.466,5.5,15.3,0.359,32.5,66.2,0.491,19.9,27.1,0.737,13.0,28.5,41.6,23.4,8.3,5.2,15.9,23.5,101.4,27.2,41,41,0.0,0.01,0.01,108.3,108.3,92.9,0.332,0.188,0.5429999999999999,0.5,14.6,31.4,0.245,0.5,14.6,68.6,0.245,,685305,
1994,31,League Average,,,82,,,,241.1,39.3,84.4,0.466,3.3,9.9,0.33299999999999996,36.0,74.5,0.483,19.6,26.6,0.7340000000000001,13.9,29.1,43.0,24.4,8.9,5.2,16.0,22.2,101.5,27.3,41,41,0.0,0.0,0.0,106.3,106.3,95.1,0.315,0.11699999999999999,0.528,0.485,14.3,32.2,0.23199999999999998,0.485,14.3,67.8,0.23199999999999998,,664663,
1993,31,League Average,,,82,,,,241.7,40.7,86.0,0.473,3.0,9.0,0.336,37.7,77.0,0.489,20.9,27.7,0.754,13.8,29.3,43.1,24.7,8.6,5.2,15.9,23.2,105.3,27.1,41,41,0.0,0.0,0.0,108.0,108.0,96.8,0.32299999999999995,0.10400000000000001,0.536,0.491,14.0,32.0,0.243,0.491,14.0,68.0,0.243,,658192,
1992,31,League Average,,,82,,,,241.8,41.3,87.3,0.47200000000000003,2.5,7.6,0.331,38.7,79.7,0.486,20.2,26.7,0.759,14.4,29.3,43.7,24.5,8.6,5.5,15.6,22.2,105.3,27.2,41,41,0.0,0.0,0.0,108.2,108.2,96.6,0.305,0.087,0.531,0.48700000000000004,13.6,32.9,0.23199999999999998,0.48700000000000004,13.6,67.1,0.23199999999999998,,642339,
1991,31,League Average,,,82,,,,241.8,41.4,87.2,0.474,2.3,7.1,0.32,39.1,80.1,0.488,21.3,27.9,0.765,14.0,29.3,43.3,24.7,8.6,5.3,16.0,23.2,106.3,27.2,41,41,0.0,0.0,0.0,107.9,107.9,97.8,0.32,0.08199999999999999,0.534,0.48700000000000004,13.9,32.3,0.245,0.48700000000000004,13.9,67.7,0.245,,621283,
1990,31,League Average,,,82,,,,241.5,41.5,87.2,0.47600000000000003,2.2,6.6,0.331,39.3,80.6,0.488,21.8,28.5,0.764,13.8,29.3,43.1,24.9,8.5,5.1,16.1,23.3,107.0,27.1,41,41,0.0,0.0,0.0,108.1,108.1,98.3,0.327,0.076,0.537,0.489,13.9,32.1,0.25,0.489,13.9,67.9,0.25,,638071,
1989,31,League Average,,,82,,,,241.5,42.5,89.0,0.47700000000000004,2.1,6.6,0.32299999999999995,40.4,82.4,0.49,22.1,28.8,0.768,14.5,29.4,43.9,25.6,9.1,5.3,17.2,23.7,109.2,26.9,41,41,0.0,0.0,0.0,107.8,107.8,100.6,0.324,0.07400000000000001,0.537,0.489,14.5,33.0,0.249,0.489,14.5,67.0,0.249,,581579,
1988,31,League Average,,,82,,,,241.3,42.1,87.7,0.48,1.6,5.0,0.316,40.6,82.7,0.49,22.3,29.1,0.7659999999999999,14.2,29.2,43.4,25.8,8.5,5.4,16.7,24.1,108.2,26.8,41,41,0.0,0.0,0.0,108.0,108.0,99.6,0.332,0.057,0.5379999999999999,0.489,14.3,32.8,0.254,0.489,14.3,67.2,0.254,,545315,
1987,31,League Average,,,82,,,,241.6,42.6,88.8,0.48,1.4,4.7,0.301,41.2,84.1,0.49,23.2,30.5,0.763,14.7,29.3,44.0,26.0,8.6,5.5,17.0,24.5,109.9,26.6,41,41,0.0,-0.01,-0.01,108.3,108.3,100.8,0.34299999999999997,0.053,0.5379999999999999,0.488,14.3,33.4,0.262,0.488,14.3,66.6,0.262,,524600,
